d,value,time_rel
2740,0.0,0.5834021410438842
2741,0.2,0.6847515424102707
2742,0.8,0.6209776134107322
2743,0.1,0.5901821448859851
2744,0.3,0.6673812267244847
2745,0.7,0.6241455514138771
2746,0.5,0.7019565320032743
2747,0.8,0.6176840648460765
2748,0.5,0.6587166932409634
2749,0.7,0.45209975147838843
2750,0.2,0.4561169033012956
2751,0.5,0.5642963806848547
2752,0.5,0.6649869366272705
2753,0.0,0.5574088891622946
2754,0.8,0.5556207008849036
2755,0.8,0.5936696773441221
2756,0.9,0.6605642180277815
2757,0.4,0.4730074895778281
2758,0.2,0.441718971758415
2759,0.3,0.5212924848499874
2760,0.6,0.6292417083030275
2761,1.0,0.6278400512642498
2762,0.0,0.6062462017114929
2763,0.7,0.642753536206174
2764,1.0,0.6172916018337002
2765,0.8,0.49707359275131846
2766,0.2,0.5624151323729133
2767,0.9,0.4353746116624615
2768,0.1,0.4985413419506266
2769,0.7,0.38237742611431613
2770,0.1,0.5965820104326361
2771,0.6,0.6312350961119645
2772,0.3,0.6091656483949576
2773,0.0,0.5931474844277485
2774,0.1,0.6806000394106766
2775,0.5,0.5544370834334922
2776,0.8,0.48872924430814335
2777,0.4,0.49496058094084866
2778,0.7,0.5236165104972046
2779,0.7,0.4861508251593038
2780,1.0,0.6289401370806557
2781,0.9,0.5849912207483046
2782,0.6,0.4072670107954834
2783,1.0,0.6275286589350649
2784,0.9,0.46691003729679326
2785,0.6,0.4648048618148809
2786,0.5,0.7190680870726068
2787,0.8,0.5933833123722889
2788,0.0,0.6969657246311336
2789,0.3,0.5096493411338949
2790,0.6,0.44568718179904654
2791,0.6,0.5680434614500953
2792,0.2,0.441248203315721
2793,0.5,0.7155739487493865
2794,1.0,0.506499899423172
2795,0.2,0.5122451829163147
2796,0.9,0.5756264010185614
2797,0.5,0.6227445666507071
2798,0.9,0.7297177609857484
2799,0.8,0.51264503902732
2800,0.8,2.6382861137390137
2801,0.2,0.47954165709919316
2802,0.5,0.53465669795025
2803,0.1,0.5587666519731405
2804,0.8,0.582112155986733
2805,1.0,0.6977187579369384
2806,0.5,0.5069031065562364
2807,0.0,0.5080928619987426
2808,0.2,0.6032077495228508
2809,0.7,0.6781595905544167
2810,0.4,0.5242105199504872
2811,0.6,0.5235939547506959
2812,0.2,0.614546876669992
2813,0.5,0.44131474179075925
2814,1.0,0.6406991174979896
2815,0.5,0.5912121575343215
2816,0.4,0.450428834074125
2817,0.7,0.7252628175117414
2818,0.3,0.6649704975361933
2819,0.9,0.632126567591539
2820,0.1,0.3939320038905304
2821,0.2,0.6115375661033773
2822,0.6,0.6108392126154201
2823,1.0,0.7187082198943664
2824,0.6,0.4258170814830536
2825,0.8,0.588660994742441
2826,0.6,0.5535949216274483
2827,0.5,0.5873521695769178
2828,0.0,0.48851345754302744
2829,0.1,0.7516066849991264
2830,0.3,0.47324602008344563
2831,0.4,0.6603333049264207
2832,0.7,0.5754133786931649
2833,0.3,0.6454433398151053
2834,0.1,0.5396718089583764
2835,0.0,0.38034718767152725
2836,0.3,0.6779978081955009
2837,1.0,0.4899550656109959
2838,0.9,0.6141606043402352
2839,0.9,0.827092611372414
2840,0.9,0.5929451705409466
2841,0.3,0.7920800543404809
2842,0.8,0.5284903205476502
2843,0.0,0.47718627129314095
2844,0.1,0.512743560018189
2845,1.0,0.443317231242751
2846,0.8,0.7513628960156041
2847,0.5,0.5957619211141565
2848,1.0,0.5793638136217957
2849,0.8,0.4808106621298483
2850,0.0,0.7135684764964844
2851,0.6,0.5724310953483752
2852,0.6,0.4823166088641576
2853,0.6,0.5364471261766326
2854,0.9,0.7939038088058035
2855,0.7,0.2585831152165899
2856,0.8,0.6082880347901124
2857,0.4,0.4174429834247072
2858,0.7,0.6028252511974725
2859,0.6,0.4828552448886072
2860,0.9,0.5719724782110294
2861,0.7,0.4109954625499108
2862,0.4,0.6430964775656631
2863,0.1,0.539674014770953
2864,0.6,0.5657536323597843
2865,0.2,0.5841471425174838
2866,0.6,0.6366264766718083
2867,0.2,0.5468858146959693
2868,0.8,0.5465230675535807
2869,0.3,0.5634853556851765
2870,0.2,0.7136043268104343
2871,0.9,0.6770892849082609
2872,0.6,0.7556731543306674
2873,0.2,0.4763060203811863
2874,0.0,0.5208272122926361
2875,1.0,0.45456222654993994
2876,0.5,0.4099373771420316
2877,1.0,0.6251863660418685
2878,0.9,0.4778492781659649
2879,0.8,0.5393436113301118
2880,0.9,0.4694796675532271
2881,0.0,0.5217887752560427
2882,0.5,0.7347268158132871
2883,0.9,0.4572622427743138
2884,0.6,0.3026365757402734
2885,0.8,0.45666872762382144
2886,0.9,0.7000735491102476
2887,0.2,0.6315860125734098
2888,0.0,0.5476533409066006
2889,0.4,0.5406739096226683
2890,0.0,0.4408997684252087
2891,0.2,0.6216447003948171
2892,0.2,0.5737037582467
2893,0.5,0.6190879574105554
2894,0.2,0.7768076617395714
2895,0.6,0.49487732327822803
2896,0.1,0.5650328871848207
2897,0.7,0.6470566876506945
2898,0.9,0.5725798639445231
2899,0.2,0.7174339240652391
2900,0.8,1.7403559684753418
2901,0.1,0.6223523664647025
2902,0.5,0.43521905837396363
2903,0.7,0.6589234380458873
2904,0.1,0.8727999381454331
2905,1.0,0.5830278367136995
2906,0.8,0.6239586587624528
2907,1.0,0.4769246623641107
2908,0.2,0.5740606763930622
2909,0.9,0.6513464901034977
2910,0.6,0.5478272531157284
2911,0.4,0.5264809412094374
2912,0.7,0.7009495844938114
2913,0.0,0.590071375563234
2914,0.0,0.5916810666646968
2915,0.3,0.6570663547939509
2916,0.6,0.5707355213068708
2917,0.4,0.5596580835032556
2918,0.0,0.6356503867806566
2919,0.0,0.5873737603378524
2920,1.0,0.6161049113795619
2921,0.4,0.7960540823690243
2922,0.5,0.4853758170686762
2923,0.1,0.6959813227839104
2924,0.9,0.491267646005083
2925,0.6,0.7661684336003212
2926,1.0,0.4958579125500896
2927,0.4,0.40948625330593524
2928,0.7,0.5654577086293545
2929,0.0,0.6904854837671439
2930,0.4,0.5718481509523785
2931,1.0,0.7134589540373841
2932,0.1,0.46096550607874387
2933,0.1,0.690769164927724
2934,0.1,0.6826695105001509
2935,0.5,0.41408914928025564
2936,0.9,0.5516430803450376
2937,1.0,0.6109433360631128
2938,0.2,0.4482423591238834
2939,0.9,0.6121709103212623
2940,0.3,0.7729643656397853
2941,0.6,0.5446132621840744
2942,0.1,0.5377468980506961
2943,0.9,0.580651153305289
2944,0.7,0.6212223188689602
2945,0.8,0.46150127418152215
2946,0.9,0.7372347608462825
2947,1.0,0.5766354929105743
2948,0.4,0.7127113746697549
2949,0.1,0.5794892073861998
2950,0.4,0.6078776388310567
2951,0.4,0.4606967183378749
2952,0.4,0.5789059573059807
2953,0.8,0.4617454491973715
2954,0.1,0.56015933258166
2955,0.6,0.6630356647909368
2956,0.3,0.635091273813311
2957,0.5,0.6896262188050546
2958,0.3,0.7462624132314514
2959,0.1,0.5714061013068978
2960,0.7,0.5235050774502839
2961,0.5,0.6505550340677965
2962,0.2,0.5290983141904517
2963,1.0,0.5465173661184839
2964,0.1,0.7937532185156032
2965,0.4,0.6444753667673258
2966,0.6,0.3739771216236374
2967,0.6,0.6070958372198038
2968,0.1,0.38810108680133626
2969,0.9,0.44612575293090223
2970,0.0,0.4582323257709545
2971,0.0,0.5051556446603926
2972,0.1,0.5483608130493289
2973,0.8,0.5485906876575314
2974,0.0,0.5397868163453807
2975,0.1,0.4642318558431311
2976,0.6,0.5530817397635824
2977,0.8,0.2832904477184072
2978,0.6,0.6876439590774381
2979,0.5,0.5659993644804264
2980,0.4,0.7108286979794562
2981,0.4,0.5551284998062487
2982,0.2,0.5335560949086897
2983,0.7,0.39835773260583585
2984,0.4,0.5077536051113956
2985,0.4,0.4959282551581835
2986,0.4,0.7894058747541541
2987,1.0,0.7110815227193732
2988,0.3,0.6324179789975864
2989,0.8,0.5192197183899266
2990,0.8,0.6022964651171439
2991,0.2,0.7962516812319345
2992,0.9,0.6435381218047885
2993,1.0,0.47241413911372615
2994,0.7,0.5412843918941105
2995,0.8,0.5827223517397937
2996,0.2,0.3311446755326559
2997,0.2,0.6256455658410844
2998,0.1,0.5456599332812792
2999,0.3,0.7112289580989579
3000,0.8,2.049970865249634
3001,0.6,0.5976682383590637
3002,0.3,0.372994208483685
3003,0.9,0.48300612475675425
3004,1.0,0.6001365750668638
3005,0.6,0.38798779253132254
3006,0.6,0.5064566213665864
3007,0.7,0.5737277209560702
3008,0.3,0.6521624451885053
3009,0.3,0.5266734512744128
3010,0.2,0.5820678098801443
3011,0.3,0.5512130134343602
3012,0.2,0.44398784881513265
3013,0.9,0.6024855159761515
3014,0.3,0.6770298196643341
3015,1.0,0.6510973062809203
3016,1.0,0.6308949191000451
3017,0.9,0.6045680476400522
3018,0.0,0.45969627118064066
3019,0.1,0.5426539069210715
3020,0.9,0.4396143568814103
3021,0.0,0.6125843911692408
3022,0.8,0.7396722748662988
3023,1.0,0.580942628428338
3024,0.1,0.5502776870427912
3025,0.6,0.5668455528246606
3026,0.3,0.6129701877082802
3027,0.2,0.514625253285148
3028,0.8,0.6831781204133252
3029,0.1,0.7362038938619642
3030,0.5,0.7482697763356897
3031,0.4,0.45228505728871615
3032,0.5,0.5800256726052416
3033,0.8,0.45127280143953197
3034,0.4,0.8960419905908793
3035,0.1,0.49567807140102416
3036,1.0,0.6287727364442326
3037,0.1,0.4915224978785272
3038,0.8,0.5554887942927634
3039,1.0,0.42376219437121054
3040,0.5,0.6219884018852798
3041,0.3,0.5285590427529381
3042,0.8,0.7816964681800609
3043,1.0,0.667306410892234
3044,0.1,0.616244888107298
3045,0.2,0.7012561287865597
3046,0.9,0.46254928142740365
3047,0.9,0.5663898409488083
3048,0.0,0.6488536987615277
3049,0.8,0.5392881275773488
3050,0.9,0.4314181567247307
3051,0.0,0.5782887219164061
3052,0.6,0.6534132560453221
3053,0.3,0.3617111106859075
3054,0.7,0.7361468308470202
3055,0.0,0.5600281783549382
3056,0.0,0.5321293962533065
3057,0.5,0.5391115699995312
3058,0.4,0.3974537120712309
3059,1.0,0.4167592242670536
3060,0.5,0.41879705159511815
3061,0.1,0.704586058273341
3062,0.4,0.41683643029756456
3063,0.4,0.7109991650709724
3064,0.9,0.5443172978812328
3065,0.8,0.6330086555862786
3066,0.1,0.6995385965124488
3067,1.0,0.5361380854885571
3068,0.8,0.2971491722807743
3069,0.1,0.6404045942651365
3070,0.8,0.521720525152243
3071,0.0,0.538119306796088
3072,0.7,0.668482893866725
3073,0.2,0.525375915206536
3074,0.2,0.5969237844401379
3075,0.4,0.4240792314652918
3076,0.9,0.4905019316132987
3077,0.9,0.5503664082725518
3078,0.4,0.649697147216486
3079,0.1,0.6767615148563961
3080,0.4,0.5664154147939315
3081,1.0,0.5096771155807188
3082,0.2,0.5949431077103975
3083,1.0,0.5272744266702437
3084,0.2,0.435645036168289
3085,0.8,0.6550947283813019
3086,1.0,0.5035999140606737
3087,0.8,0.37922563710858853
3088,0.4,0.470558189748124
3089,0.0,0.4913472589535629
3090,0.4,0.46965158900008125
3091,0.3,0.6880651042963539
3092,0.1,0.6539339389319401
3093,1.0,0.48803561739698137
3094,0.5,0.622059807473795
3095,0.1,0.7209781811917524
3096,0.6,0.68286784138803
3097,0.4,0.5587573273380153
3098,0.0,0.480002845311868
3099,0.0,0.5133722162438464
3100,0.3,1.740936040878296
3101,1.0,0.713445461211881
3102,0.3,0.654024824061992
3103,0.0,0.41672638076032614
3104,0.4,0.602096704504823
3105,0.6,0.6320589327769197
3106,1.0,0.4679000091749174
3107,0.1,0.5257399323402907
3108,0.5,0.4681353765834513
3109,0.7,0.5416193282662886
3110,0.7,0.5970527797696221
3111,0.5,0.5779458170893513
3112,0.1,0.609394746775911
3113,0.7,0.6016312347169172
3114,0.2,0.5392414135056851
3115,0.0,0.6187222269275197
3116,0.6,0.5966656456931468
3117,1.0,0.5464149272697526
3118,0.3,0.8675643226298446
3119,0.4,0.5697066544239688
3120,0.4,0.46509529557940094
3121,0.4,0.6263458129578902
3122,0.7,0.5403610197181969
3123,0.1,0.4097100047837391
3124,1.0,0.709770322262523
3125,0.3,0.522207938957788
3126,0.7,0.736417025051808
3127,0.0,0.6173123315584297
3128,1.0,0.5118849641001518
3129,0.6,0.7312143437367439
3130,0.3,0.6173877074613567
3131,0.7,0.5372386143231189
3132,1.0,0.7018541953985208
3133,0.8,0.6573524494315682
3134,0.7,0.5855151220072
3135,0.3,0.6085633517669009
3136,0.1,0.60686671377505
3137,0.3,0.8850973353322339
3138,1.0,0.5275511176144566
3139,1.0,0.4203242224126136
3140,0.7,0.5052047938506211
3141,0.1,0.3120569842565748
3142,0.0,0.5604474070884163
3143,0.7,0.7435917234547946
3144,1.0,0.7751136467006812
3145,0.0,0.5083154283918366
3146,0.2,0.4855625138301522
3147,0.3,0.5825049944581749
3148,0.5,0.5466315475749605
3149,0.1,0.5694435013676097
3150,0.9,0.4351475492310657
3151,0.2,0.5877523727444065
3152,0.4,0.609167088169898
3153,0.7,0.6645675597833806
3154,0.4,0.3883600539481602
3155,0.0,0.7152720854112009
3156,0.2,0.4646638140001628
3157,1.0,0.5797838436926636
3158,0.7,0.4179431796017967
3159,0.6,0.5809254080870678
3160,0.9,0.46052998269172946
3161,0.0,0.6247953479351405
3162,0.3,0.614018132224713
3163,1.0,0.5817797883012561
3164,0.6,0.46832520608556555
3165,0.6,0.8657982172389533
3166,0.6,0.6294589915549482
3167,1.0,0.46772386381513
3168,0.2,0.6708579735193108
3169,0.0,0.6298629837346725
3170,0.2,0.6684630360742969
3171,0.6,0.4905545680602366
3172,0.5,0.5850098237907284
3173,0.4,0.49652489856844384
3174,0.3,0.4403973224997493
3175,0.1,0.3193602651934794
3176,0.8,0.7587574363935313
3177,1.0,0.48551753926063734
3178,0.8,0.42699555013624635
3179,0.7,0.6418579629035118
3180,0.0,0.6987259659831704
3181,0.5,0.6844592989354139
3182,0.4,0.5545785634745891
3183,0.7,0.6063850609645652
3184,0.8,0.41924241081256486
3185,0.1,0.4789297923520357
3186,0.2,0.6288724201898216
3187,0.5,0.5278082194594305
3188,0.5,0.5987740685931817
3189,0.0,0.43834869491210937
3190,0.9,0.6089668097653955
3191,0.3,0.5740335871369563
3192,0.8,0.7020917416178482
3193,0.9,0.6282703970624159
3194,0.8,0.6622411622969905
3195,0.3,0.6309222096281397
3196,0.7,0.4582616968961627
3197,0.6,0.4390083044616727
3198,0.1,0.4562475634754541
3199,0.2,0.6671338099598754
3200,0.8,1.9025747776031494
3201,0.3,0.5844162790000083
3202,0.4,0.5803547676329246
3203,0.3,0.5922387442941317
3204,0.0,0.5011906596202398
3205,0.0,0.6095668679047104
3206,0.7,0.5679176985076556
3207,0.7,0.5874271782704584
3208,0.6,0.3921982582849697
3209,0.5,0.6508425289457959
3210,0.0,0.4106362877229272
3211,0.5,0.5466002625079264
3212,0.8,0.5187882644081072
3213,0.4,0.45314902818393116
3214,0.1,0.42252243950879853
3215,0.2,0.46307672541692896
3216,0.8,0.7026193473786833
3217,0.0,0.5369780066561403
3218,0.4,0.5103002432473953
3219,0.8,0.5682611961185338
3220,0.6,0.48720435808059154
3221,0.6,0.5424969253271027
3222,0.7,0.572419718237814
3223,0.2,0.5362924022662462
3224,0.7,0.6218829218726118
3225,1.0,0.6445303179092025
3226,0.9,0.5465230078594344
3227,0.0,0.4669415198867927
3228,0.9,0.34744134309248287
3229,0.5,0.3312379053390688
3230,0.2,0.5549180365007725
3231,0.1,0.6550963312405853
3232,0.0,0.4751688846568217
3233,0.1,0.5344768121748511
3234,0.2,0.5625566206056672
3235,1.0,0.713220985621922
3236,0.7,0.4861219375651099
3237,0.5,0.5602190225482567
3238,0.6,0.8196410004194098
3239,0.3,0.5828947908011549
3240,0.6,0.5992988069111176
3241,0.3,0.6356106230207621
3242,0.2,0.4379961599507543
3243,0.3,0.5149194489686932
3244,0.1,0.6168102012095853
3245,0.3,0.5245388984869077
3246,0.1,0.6631272159962034
3247,0.3,0.6492937558211216
3248,0.3,0.63308500351024
3249,0.4,0.6414562273571524
3250,0.7,0.5928044060985224
3251,0.9,0.4384416761910036
3252,0.4,0.6804902059757653
3253,0.6,0.49156582827293094
3254,0.0,0.5097773246701007
3255,0.0,0.569526765527268
3256,0.6,0.5424227816196504
3257,0.9,0.5419314058286148
3258,0.4,0.5188540553355281
3259,0.6,0.6910911108688984
3260,0.9,0.6203491767787663
3261,0.6,0.7224329236628331
3262,0.4,0.5962613894555161
3263,0.7,0.45836023671792464
3264,0.4,0.7320671221665865
3265,0.0,0.6700636597106278
3266,0.1,0.6365849858368835
3267,1.0,0.6887269621029061
3268,1.0,0.43676385956690644
3269,0.6,0.5104355356611184
3270,0.5,0.48164892735797155
3271,0.5,0.47665655770559306
3272,0.1,0.5590484614462372
3273,0.3,0.8478888832290528
3274,0.8,0.5850735141387092
3275,0.8,0.5603784630321228
3276,0.1,0.590333278375768
3277,0.8,0.5313618650834637
3278,0.6,0.35784450966114345
3279,1.0,0.5034463617922672
3280,0.7,0.7055576907895453
3281,0.5,0.5754315137662785
3282,0.0,0.5269362779857433
3283,0.7,0.2889738963834262
3284,0.1,0.7497429303317309
3285,0.3,0.4383725290208304
3286,0.0,0.7083666789311719
3287,0.9,0.7125289763450003
3288,0.8,0.5456775328492195
3289,0.3,0.5034490572642722
3290,0.0,0.629590526906557
3291,0.8,0.5043394170640604
3292,0.7,0.574388512377003
3293,0.9,0.5993001238472885
3294,0.1,0.6736377287595318
3295,0.9,0.5070814475120985
3296,0.7,0.5665587206449956
3297,0.4,0.6039184514645005
3298,0.8,0.5180692085900913
3299,1.0,0.7561914362412614
3300,0.2,2.1899759769439697
3301,0.7,0.4548975188620885
3302,0.2,0.5681361357759798
3303,1.0,0.7772176969121818
3304,0.7,0.6585894661649295
3305,0.2,0.5974859775499364
3306,0.3,0.7031883049219446
3307,1.0,0.6208549723646618
3308,1.0,0.5960836290208015
3309,0.6,0.6562595160290311
3310,0.3,0.6058032524811752
3311,0.2,0.6528978567795624
3312,0.8,0.5363660815683848
3313,0.8,0.38553683579577025
3314,0.3,0.7135989479212745
3315,0.9,0.5729748510951579
3316,0.5,0.6147728264094701
3317,0.4,0.45646456373419925
3318,0.4,0.717346826215638
3319,0.8,0.6640966857473034
3320,0.9,0.5082848596863551
3321,0.5,0.6600839571736696
3322,0.5,0.6295085788954338
3323,0.5,0.6827377251637938
3324,0.9,0.8286040445852567
3325,0.9,0.5229808043674018
3326,0.3,0.5807097260554762
3327,0.4,0.671569209556647
3328,0.4,0.4818928944154945
3329,0.7,0.34748667626130025
3330,0.0,0.6134013090537211
3331,0.5,0.685441444376308
3332,0.0,0.5550972328743543
3333,1.0,0.5335265074199506
3334,0.0,0.6802111393689865
3335,0.5,0.6421480485206326
3336,0.8,0.36303649145752204
3337,0.5,0.5091058175853296
3338,0.3,0.6291662445749848
3339,0.4,0.5074578483496657
3340,0.3,0.6010763501406673
3341,0.8,0.46343899357435875
3342,0.7,0.6111232754738958
3343,0.6,0.6299390749883029
3344,1.0,0.423453033005786
3345,0.9,0.636956782251288
3346,0.7,0.6226349278154004
3347,0.4,0.4257797936698684
3348,0.0,0.5511528834066609
3349,0.9,0.5518738833347469
3350,1.0,0.4646245390507393
3351,0.1,0.36004118974718735
3352,0.4,0.6187251903263078
3353,0.0,0.5528922466975758
3354,0.3,0.6712759954258682
3355,0.2,0.6270818092927444
3356,0.5,0.43930886128209856
3357,0.3,0.6330714688256293
3358,0.5,0.3997337323636882
3359,0.3,0.6769241541502808
3360,0.2,0.5735370610476829
3361,0.8,0.5179694843444619
3362,0.1,0.6239807248246062
3363,0.6,0.5384600602865669
3364,0.6,0.6301058696036845
3365,0.2,0.7864039566306938
3366,0.7,0.6365948294005558
3367,0.6,0.5752334960859358
3368,0.8,0.41107392552977795
3369,0.9,0.5460698157687174
3370,0.7,0.45338305322850214
3371,0.5,0.7296342202820315
3372,0.9,0.5833949270046702
3373,0.2,0.553316028665083
3374,1.0,0.4966295896258911
3375,0.9,0.5745013084986602
3376,0.9,0.6012925881922297
3377,0.1,0.7045365878871857
3378,0.4,0.5070375161344998
3379,0.7,0.5336547668344922
3380,0.7,0.5989130787298848
3381,1.0,0.4904267594299158
3382,0.5,0.6366092603670784
3383,1.0,0.5655223084078281
3384,0.6,0.608446011381919
3385,0.8,0.6998498501934948
3386,1.0,0.6592860666173432
3387,0.8,0.4084455478209956
3388,0.4,0.5776155171679427
3389,0.4,0.613749575946427
3390,0.2,0.3996732439704371
3391,0.5,0.35280797345870246
3392,0.7,0.5833056539983311
3393,0.1,0.6633217616120995
3394,0.4,0.3638658300345936
3395,0.2,0.44126521744052905
3396,0.6,0.5758099223501987
3397,0.7,0.6070974988625073
3398,0.6,0.596361083293466
3399,0.3,0.6541023345587496
3400,0.6,1.9485418796539307
3401,0.3,0.5073755300346288
3402,0.9,0.8285241913249932
3403,0.2,0.5849003084962582
3404,0.9,0.5540608592467896
3405,1.0,0.566932384927086
3406,0.6,0.5021420443346044
3407,0.4,0.581931753594342
3408,0.6,0.6605520799331395
3409,0.1,0.580809519690244
3410,0.8,0.4171624286512776
3411,0.3,0.45956741818610053
3412,0.0,0.5189608841180843
3413,0.9,0.5645526561269696
3414,0.5,0.6060706380436442
3415,0.4,0.5580141974494763
3416,0.3,0.7027381313464176
3417,0.4,0.7193370042015299
3418,0.4,0.5172240001251103
3419,0.5,0.6427111185315312
3420,0.7,0.8099331353084024
3421,0.8,0.6815533019021563
3422,0.0,0.6261716920915372
3423,0.1,0.5489666011219738
3424,0.8,0.6524455722832321
3425,0.8,0.4729742442948161
3426,0.9,0.6159828311829894
3427,1.0,0.47978086433599076
3428,0.6,0.6725940676519511
3429,0.4,0.45670454031537144
3430,0.1,0.4631045546780528
3431,0.6,0.5146676781495281
3432,0.2,0.455407566964777
3433,0.1,0.660975366754839
3434,0.9,0.49879597014985394
3435,0.8,0.623608445231774
3436,0.3,0.6997768626586129
3437,0.9,0.6536287934192054
3438,0.2,0.4664638195380557
3439,0.9,0.5748368352310563
3440,0.8,0.3520193554148713
3441,0.5,0.4487337599171277
3442,0.3,0.6980690785203576
3443,0.8,0.615728768863575
3444,0.1,0.6517752474840017
3445,0.4,0.588621213367698
3446,0.1,0.7015130584237781
3447,0.0,0.5046920553354917
3448,0.4,0.5082440230538111
3449,1.0,0.5548148966945841
3450,0.5,0.5570899575041639
3451,0.9,0.5008354379803517
3452,0.3,0.5410021678110108
3453,0.5,0.4590982096582803
3454,1.0,0.6044815639692948
3455,0.8,0.5498613786696083
3456,0.3,0.6384562076918281
3457,0.5,0.6068426889205727
3458,0.5,0.660709140935037
3459,0.2,0.6179400246498399
3460,0.2,0.5959961491690208
3461,0.7,0.4451094445632758
3462,0.1,0.4674865638632807
3463,0.4,0.46783682654095804
3464,0.1,0.5134435494010521
3465,0.7,0.41779769477986484
3466,1.0,0.6130572849496632
3467,0.7,0.6558246903326364
3468,0.6,0.5262522708210653
3469,0.1,0.5409945304426367
3470,0.5,0.4979406655614902
3471,0.3,0.3954351087231529
3472,0.9,0.5930556675054726
3473,1.0,0.5539947280467148
3474,0.5,0.46768407655413474
3475,0.7,0.4536733454932076
3476,0.6,0.5129285613239047
3477,0.5,0.3928403588441212
3478,0.3,0.47450976926895233
3479,1.0,0.635708198062922
3480,0.8,0.5276217670369787
3481,0.6,0.4616700611420607
3482,0.2,0.5426086038710105
3483,0.1,0.5567674332775113
3484,1.0,0.2970242610890349
3485,0.9,0.5941965997218658
3486,0.7,0.6963347106888563
3487,0.5,0.7269602973760505
3488,0.5,0.7170928505153651
3489,0.8,0.5804573301385954
3490,0.2,0.6574636944799153
3491,0.9,0.6562747484864364
3492,0.6,0.742953314714635
3493,0.7,0.6261183345524719
3494,0.8,0.5262220081260387
3495,0.2,0.436515064794434
3496,0.6,0.644780079222766
3497,0.0,0.585451464339855
3498,0.7,0.6832276252114596
3499,0.0,0.5787836414712452
3500,0.0,1.4692630767822266
3501,0.7,0.6538554566471347
3502,0.9,0.8153467373932799
3503,1.0,0.6845448771747462
3504,0.9,0.6656923206695585
3505,0.6,0.48417074523079323
3506,1.0,0.6755080654828514
3507,0.8,0.5039237998161074
3508,0.5,0.47099619280326177
3509,0.3,0.42423947417247526
3510,0.0,0.48309586180600306
3511,0.6,0.49884626039948926
3512,0.0,0.4568314396952648
3513,0.1,0.6067144470572814
3514,1.0,0.5373890575222628
3515,1.0,0.6608234838203395
3516,0.7,0.4899033148318161
3517,0.4,0.5716816908482578
3518,0.9,0.6675636713177062
3519,0.1,0.4991620614240291
3520,0.1,0.41821248191093363
3521,0.7,0.6080107629794219
3522,0.9,0.44236655743270126
3523,0.6,0.5509601773365402
3524,0.8,0.3686610969442823
3525,0.6,0.6091854531056973
3526,0.9,0.5793907660795158
3527,0.8,0.730005764142386
3528,0.8,0.5891534053595334
3529,0.3,0.5685184498083686
3530,0.4,0.6042742222053763
3531,1.0,0.5695753699265178
3532,1.0,0.5051667963820499
3533,0.4,0.5604154324900854
3534,0.6,0.5883672736232458
3535,0.7,0.5777744071309896
3536,0.1,0.6188439706182488
3537,0.0,0.5564148287581464
3538,0.8,0.48023720827753696
3539,1.0,0.39482501779886087
3540,0.2,0.4698886336212267
3541,0.2,0.3507778794828257
3542,1.0,0.5984494845335064
3543,0.2,0.396797638143061
3544,1.0,0.5449108259310884
3545,0.4,0.5967959153164565
3546,0.6,0.4349752756818136
3547,0.0,0.5993344579423758
3548,0.8,0.6215668386022116
3549,0.3,0.4662401265717154
3550,0.4,0.38613347280013144
3551,0.8,0.5245076222569037
3552,0.1,0.5567775347704332
3553,0.8,0.7326227903230889
3554,0.7,0.4850123527058854
3555,0.1,0.6580724605930004
3556,0.3,0.5215817178572277
3557,0.5,0.621249265897808
3558,0.1,0.5858083813494657
3559,0.1,0.5852396482631429
3560,0.8,0.4837191802780728
3561,0.6,0.653743259726804
3562,0.5,0.6989485417076989
3563,0.1,0.5189822882700026
3564,0.7,0.5158082994253016
3565,0.9,0.7281436905380432
3566,0.8,0.5681890468391447
3567,0.6,0.52847434449786
3568,1.0,0.7245356890379688
3569,0.5,0.5477902450225715
3570,0.4,0.5748098951897507
3571,0.5,0.5996552631400105
3572,0.2,0.5175337167734907
3573,0.0,0.5029195761377618
3574,0.6,0.4993926369288249
3575,0.1,0.6062476809125655
3576,0.1,0.4828796047590365
3577,0.5,0.423087115050244
3578,0.7,0.6454627935638638
3579,0.7,0.7280588702455486
3580,0.4,0.7770507025807049
3581,0.0,0.6000726737141009
3582,0.7,0.4492616972379639
3583,0.3,0.5874990895247736
3584,0.3,0.693683950747877
3585,0.2,0.6903197165394922
3586,0.4,0.6037517220108232
3587,0.8,0.6471895670558067
3588,0.7,0.3998216633212327
3589,0.4,0.5778848769956337
3590,0.7,0.6338147120694287
3591,0.9,0.6117660833433181
3592,0.3,0.46874169400081767
3593,0.6,0.7086854781308437
3594,0.3,0.4629902567690159
3595,0.3,0.4840845027676131
3596,0.8,0.6235114165443524
3597,0.8,0.5680203358884074
3598,0.8,0.4947896358293598
3599,1.0,0.5143982713138116
3600,0.7,2.6237268447875977
3601,0.1,0.3546886755689652
3602,0.8,0.6426335024626525
3603,0.4,0.48367578095591424
3604,0.8,0.6557590323215946
3605,0.0,0.4783198627545229
3606,0.5,0.6450074359576685
3607,0.4,0.5891095521588807
3608,1.0,0.5640676169559616
3609,0.4,0.5378386856432378
3610,0.3,0.6515730454433464
3611,0.6,0.5437830792053889
3612,0.8,0.5961294081676324
3613,0.7,0.4484073132955638
3614,0.0,0.6382351872393651
3615,0.0,0.7154757207756435
3616,0.4,0.6617165796610954
3617,0.3,0.5835590161344789
3618,0.8,0.6071595119077066
3619,0.9,0.579974268788104
